Date,Hour,Total Market Demand,Ontario Demand
16-Aug-16,11,21673,18953
16-Aug-16,12,21652,19093
16-Aug-16,13,22276,19637
16-Aug-16,14,21924,19821
16-Aug-16,15,21938,19941
16-Aug-16,16,22750,20259
16-Aug-16,17,22624,20355
16-Aug-16,18,22255,19898
16-Aug-16,19,21801,19406
16-Aug-16,20,21410,19152
16-Aug-16,21,21068,18637
16-Aug-16,22,19822,17412
16-Aug-16,23,18038,15893
16-Aug-16,24,17158,14767
17-Aug-16,1,16478,14063
17-Aug-16,2,15849,13512
17-Aug-16,3,15556,13208
17-Aug-16,4,15676,13193
17-Aug-16,5,16158,13544
17-Aug-16,6,17421,14395
17-Aug-16,7,18470,15655
17-Aug-16,8,19347,16547
17-Aug-16,9,19594,17077
17-Aug-16,10,19963,17481
17-Aug-16,11,20140,17740
17-Aug-16,12,20561,18248
17-Aug-16,13,20916,18663
17-Aug-16,14,21407,19086
17-Aug-16,15,21896,19532
17-Aug-16,16,22718,20107
17-Aug-16,17,22872,20364
17-Aug-16,18,22617,20132
17-Aug-16,19,22197,19822
17-Aug-16,20,22516,20033
17-Aug-16,21,22309,19651
17-Aug-16,22,21074,18329
17-Aug-16,23,19520,16812
17-Aug-16,24,17972,15466
18-Aug-16,1,16714,14595
18-Aug-16,2,16361,14027
18-Aug-16,3,16233,13764
18-Aug-16,4,16282,13710
18-Aug-16,5,16611,14088
18-Aug-16,6,17806,15026
18-Aug-16,7,18902,16295
18-Aug-16,8,19908,17374
18-Aug-16,9,20621,18091
18-Aug-16,10,21008,18716
18-Aug-16,11,21664,19251
18-Aug-16,12,21999,19591
18-Aug-16,13,22371,20005
18-Aug-16,14,22796,20320
18-Aug-16,15,23081,20675
18-Aug-16,16,23575,21009
18-Aug-16,17,23899,21304
18-Aug-16,18,23889,21189
18-Aug-16,19,23912,21357
